date,state_code,commodity,total_allocated_qty,lag_1,lag_2,lag_3,lag_6,lag_9,lag_12,rolling_mean_3,rolling_mean_6,rolling_std_3
2020-02-29,KL,rice,70280.66,70248.95,70093.98,69727.41,102474.2625,79974.92,6503.33,70023.44666666667,75813.45875,267.8286882187554
2020-03-31,KL,rice,70255.88,70280.66,70248.95,70093.98,72425.09,76464.4,96818.37,70207.86333333333,70447.85833333334,99.89214800467047
2020-04-30,KL,rice,70239.58,70255.88,70280.66,70248.95,69911.06,102474.2625,79234.24,70261.83,70086.32333333333,16.671319673437406
2020-05-31,KL,rice,70297.87,70239.58,70255.88,70280.66,69727.41,102474.2625,79974.92,70258.70666666668,70141.07666666666,20.685360354297902
2020-06-30,KL,rice,75099.79,70297.87,70239.58,70255.88,70093.98,72425.09,76464.4,70264.44333333334,70236.15333333334,30.073726622867575
2020-07-31,KL,rice,74997.6,75099.79,70297.87,70239.58,70248.95,69911.06,102474.2625,71879.08,71070.455,2789.3689446001354
2020-08-31,KL,rice,74825.22,74997.6,75099.79,70297.87,70280.66,69727.41,102474.2625,73465.08666666667,71861.89666666667,2743.3659543037766
2020-09-30,KL,rice,74825.22,74825.22,74997.6,75099.79,70255.88,70093.98,72425.09,74974.20333333334,72619.32333333333,138.77220266721667
2020-10-31,KL,rice,75089.06,74825.22,74825.22,74997.6,70239.58,70248.95,69911.06,74882.68000000001,73380.87999999999,99.52363940178454
2020-11-30,KL,rice,75103.86,75089.06,74825.22,74825.22,70297.87,70280.66,69727.41,74913.16666666667,74189.12666666666,152.3280950222562
2020-12-31,KL,rice,75210.55,75103.86,75089.06,74825.22,75099.79,70255.88,70093.98,75006.04666666668,74990.125,156.77522933522417
2021-01-31,KL,rice,74989.26,75210.55,75103.86,75089.06,74997.6,70239.58,70248.95,75134.49,75008.585,66.28425680191035
2021-02-28,KL,rice,74885.5,74989.26,75210.55,75103.86,74825.22,70297.87,70280.66,75101.22333333334,75007.195,110.66855937037839
2021-03-31,KL,rice,75676.37,74885.5,74989.26,75210.55,74825.22,75099.79,70255.88,75028.43666666666,75017.24166666665,166.02856390728152
2021-04-30,KL,rice,75668.93,75676.37,74885.5,74989.26,75089.06,74997.6,70239.58,75183.71,75159.09999999999,429.7987216125488
2021-05-31,KL,rice,75636.92,75668.93,75676.37,74885.5,75103.86,74825.22,70297.87,75410.26666666666,75255.745,454.47648919731097
2021-06-30,KL,rice,75628.84,75636.92,75668.93,75676.37,75210.55,74825.22,75099.79,75660.74,75344.58833333333,20.961457482318107
2021-07-31,KL,rice,66580.13,75628.84,75636.92,75668.93,74989.26,75089.06,74997.6,75644.89666666667,75414.30333333333,21.201944088127025
2021-08-31,KL,rice,65301.89,66580.13,75628.84,75636.92,74885.5,75103.86,74825.22,72615.29666666668,74012.78166666666,5226.609210801294
2021-09-30,KL,rice,60219.99,65301.89,66580.13,75628.84,75676.37,75210.55,74825.22,69170.28666666668,72415.51333333332,5629.667640636767
2018-01-31,KL,wheat,15575.91,1578.26,1578.26,1578.26,1578.26,1565.3200000000002,4609.200000000001,1578.26,1576.5933333333332,0.0
2018-02-28,KL,wheat,15582.2,15575.91,1578.26,1578.26,1578.26,1578.26,1565.3200000000002,6244.143333333333,3909.535,8081.546995522165
2018-03-31,KL,wheat,19338.205,15582.2,15575.91,1578.26,1568.26,1578.26,1565.3200000000002,10912.123333333335,6243.525000000001,8083.363373932495
2018-04-30,KL,wheat,19338.205,19338.205,15582.2,15575.91,1578.26,1578.26,1565.3200000000002,16832.105,9205.1825,2170.3485430974015
2018-05-31,KL,wheat,19313.39,19338.205,19338.205,15582.2,1578.26,1578.26,1578.26,18086.203333333335,12165.173333333334,2168.530497827584
2018-06-30,KL,wheat,17454.59,19313.39,19338.205,19338.205,1578.26,1568.26,1578.26,19329.933333333334,15121.028333333335,14.326946930396943
2018-07-31,KL,wheat,17924.52,17454.59,19313.39,19338.205,15575.91,1578.26,1578.26,18702.061666666665,17767.083333333332,1080.41340023546
2018-08-31,KL,wheat,16753.79,17924.52,17454.59,19313.39,15582.2,1578.26,1578.26,18230.833333333332,18158.518333333337,966.5170736377856
2018-09-30,KL,wheat,19338.205,16753.79,17924.52,17454.59,19338.205,1578.26,1568.26,17377.633333333335,18353.783333333333,589.1467810599961
2018-10-31,KL,wheat,14873.66,19338.205,16753.79,17924.52,19338.205,15575.91,1578.26,18005.505,18353.783333333333,1294.1094044651024
2018-11-30,KL,wheat,16989.07,14873.66,19338.205,16753.79,19313.39,15582.2,1578.26,16988.551666666666,17609.6925,2241.5118323038932
2018-12-31,KL,wheat,17487.11,16989.07,14873.66,19338.205,17454.59,19338.205,1578.26,17066.978333333333,17222.305833333336,2233.2919190196244
2019-01-31,KL,wheat,18480.01,17487.11,16989.07,14873.66,17924.52,19338.205,15575.91,16449.946666666667,17227.725833333334,1387.6313278509356
2019-02-28,KL,wheat,1565.3200000000002,18480.01,17487.11,16989.07,16753.79,19313.39,15582.2,17652.06333333333,17320.3075,759.0340720503592
2019-03-31,KL,wheat,17035.079999999998,1565.3200000000002,18480.01,17487.11,19338.205,17454.59,19338.205,12510.813333333332,14788.895833333334,9492.066731488634
2019-04-30,KL,wheat,18226.83,17035.079999999998,1565.3200000000002,18480.01,14873.66,17924.52,19338.205,12360.136666666665,14405.041666666666,9376.46019702709
2019-05-31,KL,wheat,18367.45,18226.83,17035.079999999998,1565.3200000000002,16989.07,16753.79,19313.39,12275.743333333332,14963.903333333334,9294.619034690628
2019-06-30,KL,wheat,17042.51,18367.45,18226.83,17035.079999999998,17487.11,19338.205,17454.59,17876.453333333335,15193.633333333333,732.0350474078068
2019-07-31,KL,wheat,16220.28,17042.51,18367.45,18226.83,18480.01,14873.66,17924.52,17878.929999999997,15119.533333333333,727.7652838656279
2019-08-31,KL,wheat,17880.59,16220.28,17042.51,18367.45,1565.3200000000002,16989.07,16753.79,17210.079999999998,14742.911666666667,1083.3487577414844
2019-09-30,KL,wheat,17563.59,17880.59,16220.28,17042.51,17035.079999999998,17487.11,19338.205,17047.79333333333,17462.123333333333,830.1676091208034
2019-10-31,KL,wheat,15999.61,17563.59,17880.59,16220.28,18226.83,18480.01,14873.66,17221.486666666664,17550.208333333332,881.4382236058004
2019-11-30,KL,wheat,15960.86,15999.61,17563.59,17880.59,18367.45,1565.3200000000002,16989.07,17147.929999999997,17179.005,1007.0260010545985
2019-12-31,KL,wheat,16048.36,15960.86,15999.61,17563.59,17042.51,17035.079999999998,17487.11,16508.02,16777.906666666666,914.3557345475683
2020-01-31,KL,wheat,16070.98,16048.36,15960.86,15999.61,16220.28,18226.83,18480.01,16002.943333333335,16612.215,43.84513466010246
2020-02-29,KL,wheat,16080.0,16070.98,16048.36,15960.86,17880.59,18367.45,1565.3200000000002,16026.733333333332,16587.33166666667,58.15830235969847
2020-03-31,KL,wheat,16072.79,16080.0,16070.98,16048.36,17563.59,17042.51,17035.079999999998,16066.446666666665,16287.233333333332,16.29986912099157
2020-04-30,KL,wheat,16066.4,16072.79,16080.0,16070.98,15999.61,16220.28,18226.83,16074.590000000002,16038.766666666668,4.771802597341276
2020-05-31,KL,wheat,16075.28,16066.4,16072.79,16080.0,15960.86,17880.59,18367.45,16073.063333333334,16049.898333333333,6.804118852676816
2020-06-30,KL,wheat,17174.48,16075.28,16066.4,16072.79,16048.36,17563.59,17042.51,16071.49,16068.968333333332,4.58051307476024
2020-07-31,KL,wheat,17158.93,17174.48,16075.28,16066.4,16070.98,15999.61,16220.28,16438.72,16256.654999999999,637.2023201464526
2020-08-31,KL,wheat,17121.23,17158.93,17174.48,16075.28,16080.0,15960.86,17880.59,16802.896666666667,16437.98,630.1824821695301
2020-09-30,KL,wheat,17121.23,17121.23,17158.93,17174.48,16072.79,16048.36,17563.59,17151.546666666665,16611.518333333333,27.382034864970503
2020-10-31,KL,wheat,16706.97,17121.23,17121.23,17158.93,16066.4,16070.98,15999.61,17133.796666666665,16786.258333333335,21.766105148752956
2020-11-30,KL,wheat,16699.57,16706.97,17121.23,17121.23,16075.28,16080.0,15960.86,16983.14333333333,16893.02,239.1731225145239
2020-12-31,KL,wheat,16723.92,16699.57,16706.97,17121.23,17174.48,16072.79,16048.36,16842.59,16997.068333333333,241.33768292584534
2021-01-31,KL,wheat,16668.03,16723.92,16699.57,16706.97,17158.93,16066.4,16070.98,16710.153333333335,16921.975000000002,12.483222074072993
2021-02-28,KL,wheat,16565.43,16668.03,16723.92,16699.57,17121.23,16075.28,16080.0,16697.173333333336,16840.158333333333,28.021974115874766
2021-03-31,KL,wheat,16817.93,16565.43,16668.03,16723.92,17121.23,17174.48,16072.79,16652.459999999995,16747.524999999998,80.38400773796886
2021-04-30,KL,wheat,16815.62,16817.93,16565.43,16668.03,16706.97,17158.93,16066.4,16683.796666666665,16696.975000000002,126.98623284967232
2021-05-31,KL,wheat,16807.19,16815.62,16817.93,16565.43,16699.57,17121.23,16075.28,16732.993333333332,16715.083333333332,145.11869980588548
2021-06-30,KL,wheat,13088.26,16807.19,16815.62,16817.93,16723.92,17121.23,17174.48,16813.58,16733.02,5.653149566131196
2021-07-31,KL,wheat,11477.42,13088.26,16807.19,16815.62,16668.03,16706.97,17158.93,15570.356666666665,16127.076666666666,2149.5629005063693
2021-08-31,KL,wheat,11761.54,11477.42,13088.26,16807.19,16565.43,16699.57,17121.23,13790.956666666665,15261.974999999999,2733.486604546173
2021-09-30,KL,wheat,10370.72,11761.54,11477.42,13088.26,16817.93,16723.92,17121.23,12109.073333333334,14461.326666666668,859.81738743374
2019-01-31,LD,rice,131.23,131.92,131.97,131.93,132.23,132.25,131.06,131.93999999999997,128.2825,0.02645751309938082
2019-02-28,LD,rice,132.14,131.23,131.92,131.97,109.715,109.715,131.06,131.70666666666668,128.1158333333333,0.4135617648341486
2019-03-31,LD,rice,132.14,132.14,131.23,131.92,131.93,109.715,132.08,131.76333333333332,131.85333333333332,0.4747982027479992
2019-04-30,LD,rice,132.14,132.14,132.14,131.23,131.93,132.23,132.25,131.83666666666667,131.88833333333332,0.52538874496198
2019-05-31,LD,rice,132.14,132.14,132.14,132.14,131.97,109.715,109.715,132.14,131.92333333333332,0.0
2019-06-30,LD,rice,132.14,132.14,132.14,132.14,131.92,131.93,109.715,132.14,131.95166666666663,0.0
2019-07-31,LD,rice,132.14,132.14,132.14,132.14,131.23,131.93,132.23,132.14,131.98833333333332,0.0
2019-08-31,LD,rice,132.14,132.14,132.14,132.14,132.14,131.97,109.715,132.14,132.14,0.0
2019-09-30,LD,rice,132.35,132.14,132.14,132.14,132.14,131.92,131.93,132.14,132.14,0.0
2019-10-31,LD,rice,132.36,132.35,132.14,132.14,132.14,131.23,131.93,132.21,132.17499999999998,0.12124355652721529
2019-11-30,LD,rice,132.41,132.36,132.35,132.14,132.14,132.14,131.97,132.28333333333333,132.21166666666664,0.12423096768797998
2019-12-31,LD,rice,132.53,132.41,132.36,132.35,132.14,132.14,131.92,132.37333333333333,132.25666666666666,0.03214550252640424
2020-01-31,LD,rice,132.55,132.53,132.41,132.36,132.14,132.14,131.23,132.4333333333333,132.3216666666667,0.08736894947670677
2020-02-29,LD,rice,132.72,132.55,132.53,132.41,132.14,132.14,132.14,132.49666666666667,132.39,0.07571877793951967
2020-03-31,LD,rice,132.8,132.72,132.55,132.53,132.35,132.14,132.14,132.6,132.48666666666668,0.10440306508577193
2020-04-30,LD,rice,132.8,132.8,132.72,132.55,132.36,132.14,132.14,132.69,132.5616666666667,0.12767145334526256
2020-05-31,LD,rice,6960.02,132.8,132.8,132.72,132.41,132.14,132.14,132.77333333333334,132.63500000000002,0.04618802152738191
2020-06-30,LD,rice,6960.02,6960.02,132.8,132.8,132.53,132.35,132.14,2408.5400000000004,1270.57,3941.6973048167965
2020-07-31,LD,rice,133.04,6960.02,6960.02,132.8,132.55,132.36,132.14,4684.28,2408.485,3941.6973048167965
2020-08-31,LD,rice,132.84,133.04,6960.02,6960.02,132.72,132.41,132.14,4684.360000000001,2408.5666666666666,3941.558740752191
2020-09-30,LD,rice,132.84,132.84,133.04,6960.02,132.8,132.53,132.35,2408.6333333333337,2408.5866666666666,3941.6164770476257
2020-10-31,LD,rice,132.84,132.84,132.84,133.04,132.8,132.55,132.36,132.90666666666667,2408.5933333333337,0.11547006900129617
2020-11-30,LD,rice,132.84,132.84,132.84,132.84,6960.02,132.72,132.41,132.84,2408.6,0.0
2020-12-31,LD,rice,132.84,132.84,132.84,132.84,6960.02,132.8,132.53,132.84,1270.7366666666665,0.0
2021-01-31,LD,rice,132.84,132.84,132.84,132.84,133.04,132.8,132.55,132.84,132.8733333333332,0.0
2021-02-28,LD,rice,132.84,132.84,132.84,132.84,132.84,6960.02,132.72,132.84,132.84,0.0
2021-03-31,LD,rice,132.73,132.84,132.84,132.84,132.84,6960.02,132.8,132.84,132.84,0.0
2021-04-30,LD,rice,132.75,132.73,132.84,132.84,132.84,133.04,132.8,132.8033333333333,132.82166666666652,0.06350855718207689
2021-05-31,LD,rice,132.8,132.75,132.73,132.84,132.84,132.84,6960.02,132.7733333333333,132.8066666666665,0.058594682654667885
2021-06-30,LD,rice,132.8,132.8,132.75,132.73,132.84,132.84,6960.02,132.76,132.79999999999987,0.036055561319868916
2018-10-31,MH,rice,272299.89,265826.95,262083.12,268538.45,328977.85699999996,321245.85,159309.84,265482.84,286636.6861666666,3241.393237684663
2018-11-30,MH,rice,267395.27,272299.89,265826.95,262083.12,314719.22000000003,324904.13,159309.84,266736.6533333334,277190.35833333334,5168.778136488504
2018-12-31,MH,rice,294245.2,267395.27,272299.89,265826.95,279674.52,328977.85699999996,159309.84,268507.37000000005,269303.0333333334,3376.7310921079447
2019-01-31,MH,rice,294553.84,294245.2,267395.27,272299.89,268538.45,328977.85699999996,321245.85,277980.12000000005,271731.48000000004,14297.847561465698
2019-02-28,MH,rice,295238.89,294553.84,294245.2,267395.27,262083.12,314719.22000000003,324904.13,285398.10333333333,276067.37833333336,15591.674723494138
2019-03-31,MH,rice,302074.61,295238.89,294553.84,294245.2,265826.95,279674.52,328977.85699999996,294679.31,281593.34,508.5882369017708
2019-04-30,MH,rice,298325.92,302074.61,295238.89,294553.84,272299.89,268538.45,328977.85699999996,297289.11333333334,287634.6166666667,4158.4921709255195
2019-05-31,MH,rice,275822.94,298325.92,302074.61,295238.89,267395.27,262083.12,314719.22000000003,298546.4733333333,291972.28833333333,3423.1929260924453
2019-06-30,MH,rice,311452.26,275822.94,298325.92,302074.61,294245.2,265826.95,279674.52,292074.49000000005,293376.89999999997,14198.514965689665
2019-07-31,MH,rice,276379.11,311452.26,275822.94,298325.92,294553.84,272299.89,268538.45,295200.37333333335,296244.74333333335,18019.125738774004
2019-08-31,MH,rice,271749.14,276379.11,311452.26,275822.94,295238.89,267395.27,262083.12,287884.77,293215.62166666664,20411.939396890066
2019-09-30,MH,rice,268170.02,271749.14,276379.11,311452.26,302074.61,294245.2,265826.95,286526.8366666667,289300.66333333333,21709.829612635036
2019-10-31,MH,rice,264472.33,268170.02,271749.14,276379.11,298325.92,294553.84,272299.89,272099.42333333334,283649.8983333333,4115.739722970806
2019-11-30,MH,rice,287796.01,264472.33,268170.02,271749.14,275822.94,295238.89,267395.27,268130.49666666676,278007.63333333336,3638.5659969881817
2019-12-31,MH,rice,282141.25,287796.01,264472.33,268170.02,311452.26,302074.61,294245.2,273479.45333333337,280003.145,12535.5922846286
2020-01-31,MH,rice,163562.9,282141.25,287796.01,264472.33,276379.11,298325.92,294553.84,278136.53,275117.9766666667,12166.628493317614
2020-02-29,MH,rice,163149.17,163562.9,282141.25,287796.01,271749.14,275822.94,295238.89,244500.05333333334,256315.275,70150.63199959096
2020-03-31,MH,rice,163434.36,163149.17,163562.9,282141.25,268170.02,311452.26,302074.61,202951.1066666667,238215.28000000003,68580.98784644053
2020-04-30,MH,rice,163465.7,163434.36,163149.17,163562.9,264472.33,276379.11,298325.92,163382.14333333334,220759.33666666667,211.75000216635343
2020-05-31,MH,rice,163375.42,163465.7,163434.36,163149.17,287796.01,271749.14,275822.94,163349.74333333335,203924.89833333335,174.406982135029
2020-06-30,MH,rice,164499.86000000002,163375.42,163465.7,163434.36,282141.25,268170.02,311452.26,163425.16000000003,183188.13333333333,45.83775282590553
2020-07-31,MH,rice,166471.2,164499.86000000002,163375.42,163465.7,163562.9,264472.33,276379.11,163780.3266666667,163581.23500000002,624.7669828964364
2020-08-31,MH,rice,165362.77,166471.2,164499.86000000002,163375.42,163149.17,287796.01,271749.14,164782.16000000003,164065.95166666666,1567.0779877160858
2020-09-30,MH,rice,165362.77,165362.77,166471.2,164499.86000000002,163434.36,282141.25,268170.02,165444.61000000002,164434.885,988.2148997482109
2020-10-31,MH,rice,166472.94,165362.77,165362.77,166471.2,163465.7,163562.9,264472.33,165732.24666666667,164756.28666666665,639.9523588656659
2020-11-30,MH,rice,166886.77,166472.94,165362.77,165362.77,163375.42,163149.17,287796.01,165732.8266666667,165257.49333333332,640.9569483340739
2020-12-31,MH,rice,167316.63,166886.77,166472.94,165362.77,164499.86000000002,163434.36,282141.25,166240.8266666667,165842.71833333332,788.0681757422809
2021-01-31,MH,rice,167612.88,167316.63,166886.77,166472.94,166471.2,163465.7,163562.9,166892.11333333337,166312.18,421.87037987730116
2021-02-28,MH,rice,161319.59,167612.88,167316.63,166886.77,165362.77,163375.42,163149.17,167272.09333333335,166502.46,365.09802658718354
2021-03-31,MH,rice,163428.23,161319.59,167612.88,167316.63,165362.77,164499.86000000002,163434.36,165416.36666666667,165828.59666666668,3551.0034226986736
2021-04-30,MH,rice,162670.3,163428.23,161319.59,167612.88,166472.94,166471.2,163465.7,164120.23333333337,165506.17333333334,3203.2056156321855
2021-05-31,MH,rice,167804.4,162670.3,163428.23,161319.59,166886.77,165362.77,163375.42,162472.7066666667,164872.4,1068.1165696764756
2021-06-30,MH,rice,328977.85699999996,167804.4,162670.3,163428.23,167316.63,165362.77,164499.86000000002,164634.31000000003,165025.33833333335,2771.4107287236
2021-07-31,MH,rice,158225.49099999998,328977.85699999996,167804.4,162670.3,167612.88,166472.94,166471.2,219817.519,191968.87616666665,94570.4726112129
2021-08-31,MH,rice,158225.49099999998,158225.49099999998,328977.85699999996,167804.4,161319.59,166886.77,165362.77,218335.91599999997,190404.31133333335,95938.3562794004
2021-09-30,MH,rice,158225.49099999998,158225.49099999998,158225.49099999998,328977.85699999996,163428.23,167316.63,165362.77,215142.9463333333,189888.62816666663,98583.92447486543
2018-10-31,MH,wheat,346883.06,338129.87,337411.36,362160.29,428408.5569999999,408102.69,203809.84,345900.50666666665,367609.4111666666,14085.96747441337
2018-11-30,MH,wheat,340323.2,346883.06,338129.87,337411.36,402947.9,428408.5569999999,203809.84,340808.0966666666,354021.8283333333,5273.324262837679
2018-12-31,MH,wheat,376366.81,340323.2,346883.06,338129.87,336598.49,428408.5569999999,203809.84,341778.70999999996,343584.37833333336,4554.49951301995
2019-01-31,MH,wheat,370761.63,376366.81,340323.2,346883.06,362160.29,428408.5569999999,408102.69,354524.3566666667,350212.43166666664,19198.372757060144
2019-02-28,MH,wheat,364775.56,370761.63,376366.81,340323.2,337411.36,402947.9,428408.5569999999,362483.88000000006,351645.9883333333,19395.26525353273
2019-03-31,MH,wheat,370470.58,364775.56,370761.63,376366.81,338129.87,336598.49,428408.5569999999,370634.6666666667,356206.6883333333,5796.667914123275
2019-04-30,MH,wheat,388980.31,370470.58,364775.56,370761.63,346883.06,362160.29,428408.5569999999,368669.25666666665,361596.80666666664,3375.1789322385243
2019-05-31,MH,wheat,354143.02,388980.31,370470.58,364775.56,340323.2,337411.36,402947.9,374742.14999999997,368613.01499999996,12655.125970897832
2019-06-30,MH,wheat,370217.17,354143.02,388980.31,370470.58,376366.81,338129.87,336598.49,371197.97,370916.31833333336,17430.03200786197
2019-07-31,MH,wheat,345530.01,370217.17,354143.02,388980.31,370761.63,346883.06,362160.29,371113.5,369891.37833333336,17435.932703405713
2019-08-31,MH,wheat,351499.76,345530.01,370217.17,354143.02,364775.56,340323.2,337411.36,356630.06666666665,365686.10833333334,12530.084519189228
2019-09-30,MH,wheat,340968.91,351499.76,345530.01,370217.17,370470.58,376366.81,338129.87,355748.98,363473.47500000003,12880.445262982648
2019-10-31,MH,wheat,340273.34,340968.91,351499.76,345530.01,388980.31,370761.63,346883.06,345999.56,358556.52999999997,5281.103893362872
2019-11-30,MH,wheat,360411.33,340273.34,340968.91,351499.76,354143.02,364775.56,340323.2,344247.33666666667,350438.70166666666,6290.404403583735
2019-12-31,MH,wheat,355606.07,360411.33,340273.34,340968.91,370217.17,370470.58,376366.81,347217.86000000004,351483.42,11431.171960341278
2020-01-31,MH,wheat,208575.72,355606.07,360411.33,340273.34,345530.01,388980.31,370761.63,352096.9133333334,349048.2366666667,10517.618347013076
2020-02-29,MH,wheat,208186.76,208575.72,355606.07,360411.33,351499.76,354143.02,364775.56,308197.70666666667,326222.52166666667,86308.61950858109
2020-03-31,MH,wheat,208546.89,208186.76,208575.72,355606.07,340968.91,370217.17,370470.58,257456.18333333335,302337.02166666667,85000.5177159529
2020-04-30,MH,wheat,208526.56,208546.89,208186.76,208575.72,340273.34,345530.01,388980.31,208436.45666666667,280266.685,216.72358252992538
2020-05-31,MH,wheat,209472.0,208526.56,208546.89,208186.76,360411.33,351499.76,354143.02,208420.07000000004,258308.8883333333,202.30791949716698
2020-06-30,MH,wheat,210682.55,209472.0,208526.56,208546.89,355606.07,340968.91,370217.17,208848.48333333337,233152.33333333334,540.0769412079834
2020-07-31,MH,wheat,213198.83,210682.55,209472.0,208526.56,208575.72,340273.34,345530.01,209560.37,208998.41333333333,1080.708176470956
2020-08-31,MH,wheat,211428.43,213198.83,210682.55,209472.0,208186.76,360411.33,351499.76,211117.7933333333,209768.93166666667,1901.1557094631723
2020-09-30,MH,wheat,211428.43,211428.43,213198.83,210682.55,208546.89,355606.07,340968.91,211769.93666666665,210309.21,1292.4342776808498
2020-10-31,MH,wheat,184561.12,211428.43,211428.43,213198.83,208526.56,208575.72,340273.34,212018.56333333332,210789.46666666665,1022.1409165689421
2020-11-30,MH,wheat,189406.56,184561.12,211428.43,211428.43,209472.0,208186.76,360411.33,202472.66,206795.22666666668,15511.848660900838
2020-12-31,MH,wheat,205941.18,189406.56,184561.12,211428.43,210682.55,208546.89,355606.07,195132.03666666665,203450.98666666666,14319.528587017969
2021-01-31,MH,wheat,207112.0,205941.18,189406.56,184561.12,213198.83,208526.56,208575.72,193302.95333333334,202660.75833333333,11209.957723244323
2021-02-28,MH,wheat,189425.18,207112.0,205941.18,189406.56,211428.43,209472.0,208186.76,200819.91333333333,201646.28666666665,9901.574652636065
2021-03-31,MH,wheat,184067.704,189425.18,207112.0,205941.18,211428.43,210682.55,208546.89,200826.12,197979.07833333334,9890.843216368952
2021-04-30,MH,wheat,184067.704,184067.704,189425.18,207112.0,184561.12,213198.83,208526.56,193534.9613333333,193418.95733333332,12059.337522839185
2021-05-31,MH,wheat,209773.95,184067.704,184067.704,189425.18,189406.56,211428.43,209472.0,185853.52933333334,193336.72133333332,3093.1402107756594
2021-06-30,MH,wheat,414561.71,209773.95,184067.704,184067.704,205941.18,211428.43,210682.55,192636.45266666668,196731.28633333332,14841.508047954469
2021-07-31,MH,wheat,197186.45,414561.71,209773.95,184067.704,207112.0,184561.12,213198.83,269467.788,231501.3746666667,126310.67817829056
2021-08-31,MH,wheat,188832.78,197186.45,414561.71,209773.95,189425.18,189406.56,211428.43,273840.70333333337,229847.11633333334,122030.37563255524
2021-09-30,MH,wheat,184067.704,188832.78,197186.45,414561.71,184067.704,205941.18,211428.43,266860.31333333335,229748.38300000003,127981.3380285588
2019-01-31,ML,rice,11754.21,11954.08,11527.86,11705.08,10859.62,10859.54,10820.59,11729.006666666668,11352.675000000001,214.11500679151698
2019-02-28,ML,rice,10896.33,11754.21,11954.08,11527.86,10859.62,10859.47,10820.55,11745.383333333331,11501.773333333333,213.24705070253916
2019-03-31,ML,rice,10967.26,10896.33,11754.21,11954.08,11209.79,10859.47,16530.31,11534.873333333331,11507.891666666668,561.9521293075875
2019-04-30,ML,rice,10923.03,10967.26,10896.33,11754.21,11705.08,10859.62,10859.54,11205.933333333334,11467.47,476.14414165600283
2019-05-31,ML,rice,11755.36,10923.03,10967.26,10896.33,11527.86,10859.62,10859.47,10928.873333333335,11337.128333333334,35.824218530669924
2019-06-30,ML,rice,11755.36,11755.36,10923.03,10967.26,11954.08,11209.79,10859.47,11215.216666666667,11375.045,468.3003188482066
2019-07-31,ML,rice,11755.54,11755.36,11755.36,10923.03,11754.21,11705.08,10859.62,11477.916666666666,11341.925000000001,480.54594955459805
2019-08-31,ML,rice,10589.93,11755.54,11755.36,11755.36,10896.33,11527.86,10859.62,11755.42,11342.146666666667,0.10392302436748538
2019-09-30,ML,rice,10566.283000000001,10589.93,11755.54,11755.36,10967.26,11954.08,11209.79,11366.943333333335,11291.08,672.9132917644973
2019-10-31,ML,rice,10761.69,10566.283000000001,10589.93,11755.54,10923.03,11754.21,11705.08,10970.584333333334,11224.250500000002,679.8943624757701
2019-11-30,ML,rice,11759.1,10761.69,10566.283000000001,10589.93,11755.36,10896.33,11527.86,10639.301000000001,11197.3605,106.64940526323706
2019-12-31,ML,rice,11586.23,11759.1,10761.69,10566.283000000001,11755.36,10967.26,11954.08,11029.024333333335,11197.983833333334,639.7685778516575
2020-01-31,ML,rice,11759.13,11586.23,11759.1,10761.69,11755.54,10923.03,11754.21,11369.006666666668,11169.7955,533.0067161240371
2020-02-29,ML,rice,11759.13,11759.13,11586.23,11759.1,10589.93,11755.36,10896.33,11701.486666666666,11170.393833333334,99.81520241590023
2020-03-31,ML,rice,11727.77,11759.13,11759.13,11586.23,10566.283000000001,11755.36,10967.26,11701.496666666666,11365.260499999999,99.82386154285479
2020-04-30,ML,rice,11727.74,11727.77,11759.13,11759.13,10761.69,11755.54,10923.03,11748.676666666666,11558.841666666667,18.10570444159912
2020-05-31,ML,rice,11554.87,11727.74,11727.77,11759.13,11759.1,10589.93,11755.36,11738.213333333333,11719.85,18.11437090617981
2020-06-30,ML,rice,10566.283000000001,11554.87,11727.74,11727.77,11586.23,10566.283000000001,11755.36,11670.126666666669,11685.811666666666,99.81520241590093
2020-07-31,ML,rice,10598.34,10566.283000000001,11554.87,11727.74,11759.13,10761.69,11755.54,11282.964333333335,11515.8205,626.6538992030054
2020-08-31,ML,rice,11727.74,10598.34,10566.283000000001,11554.87,11759.13,11759.1,10589.93,10906.497666666668,11322.3555,561.735636030273
2020-09-30,ML,rice,11727.74,11727.74,10598.34,10566.283000000001,11727.77,11586.23,10566.283000000001,10964.121,11317.123833333333,661.5076686501832
2020-10-31,ML,rice,16838.02,11727.74,11727.74,10598.34,11727.74,11759.13,10761.69,11351.273333333333,11317.118833333334,652.0593940227602
2020-11-30,ML,rice,21425.37,16838.02,11727.74,11727.74,11554.87,11759.13,11759.1,13431.166666666666,12168.832166666667,2950.4215336343555
2020-12-31,ML,rice,22757.0,21425.37,16838.02,11727.74,10566.283000000001,11727.77,11586.23,16663.71,13813.915500000001,4851.164281520459
2021-01-31,ML,rice,23424.58,22757.0,21425.37,16838.02,10598.34,11727.74,11759.13,20340.13,15845.701666666668,3105.1393613330506
2021-02-28,ML,rice,23375.9,23424.58,22757.0,21425.37,11727.74,11554.87,11759.13,22535.649999999998,17983.408333333333,1017.8197398851001
2021-03-31,ML,rice,23452.32,23375.9,23424.58,22757.0,11727.74,10566.283000000001,11727.77,23185.82666666667,19924.768333333333,372.17155739401426
2021-04-30,ML,rice,23454.9635,23452.32,23375.9,23424.58,16838.02,10598.34,11727.74,23417.600000000002,21878.865,38.685196131646315
